submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-23,dep,d7,125423,65226,1.7298217019256163E7,8764603.072394453,1.0159414713494615E8
2026-07-23,dep,d28,125423,7564,2.369304751150189E7,0.0,1.000983751750394E8
2026-07-24,dep,d28,125423,8428,2.5499022943877503E7,0.0,1.001095999240625E8
2026-07-24,,d28,125423,117500,2.3032028516595755E7,0.0,1.0003235869630624E8
2026-07-24,,d7,125423,368133,1.4505581675092986E7,7918442.519415532,1.0145366372401261E8
2026-07-24,dep,d7,125423,74731,1.5826279465884328E7,9159251.180902155,1.0165966840299211E8
2026-07-25,dep,d7,125423,90707,1.3831501992073383E7,8837245.19607084,1.0160620750962979E8
2026-07-25,,d7,125423,442187,1.2582551165348597E7,7793173.476379918,1.0143286598960178E8
2026-07-25,,d28,125423,112607,2.474515926679511E7,0.0,1.0003364747356725E8
2026-07-25,dep,d28,125423,8570,2.5416127126137637E7,0.0,1.0011088199393253E8
2026-07-26,dep,d28,125423,7607,2.4566412090443E7,0.0,1.001018575774943E8
2026-07-26,,d7,125423,530162,1.342492655344028E7,6680146.823046532,1.0124807625889449E8
2026-07-26,,d28,125423,122460,2.3801240524612132E7,0.0,1.0002572317726624E8
2026-07-26,dep,d7,125423,108498,1.45622446863813E7,7298567.715533922,1.0135074929897298E8
2026-07-27,,d7,125423,398728,1.3975231939760935E7,7561545.715374898,1.0139441009867391E8
2026-07-27,dep,d7,125423,81925,1.519874478092158E7,8614220.323466595,1.0156917990923417E8
2026-07-27,dep,d28,125423,6715,2.5614630809382E7,0.0,1.0010791492241248E8
2026-07-27,,d28,125423,92715,2.403718225246178E7,0.0,1.0003177175783843E8
2026-07-28,,d7,125423,383024,1.4921145259881886E7,7487468.148210036,1.0138211140515465E8
2026-07-28,dep,d7,125423,76716,1.625174523285884E7,8343500.703894881,1.0152423381073043E8
2026-07-28,,d28,125423,105610,2.2605082640412793E7,0.0,1.0001948955076216E8
2026-07-28,dep,d28,125423,5268,2.493560389028095E7,0.0,1.0009077211845097E8
2026-07-29,dep,d7,125423,63764,2.027548803630575E7,1.2292829809924107E7,1.021799193325389E8
2026-07-29,,d7,125423,307781,1.8873266920329724E7,1.1036938602447826E7,1.0197141058090004E8
2026-07-29,dep,d28,125423,4717,2.617755411426754E7,0.0,1.000852554895061E8
2026-07-29,,d28,125423,98651,2.3282156616993234E7,0.0,1.0001623410982145E8
2026-07-30,,d7,125423,286686,1.7889795584412932E7,1.1221196709989356E7,1.0200200194721767E8
2026-07-30,dep,d7,125423,59824,1.9151067771797292E7,1.2366274404921116E7,1.0219211293714891E8
2026-07-30,,d28,125423,95104,2.3379307906418286E7,0.0,1.000149803687755E8
2026-07-30,dep,d28,125423,4182,2.6639481062888555E7,0.0,1.0008392998565294E8
2026-07-31,,d28,125423,111736,1.8662632292081386E7,0.0,1.0002086314312297E8
2026-07-31,dep,d7,125423,77901,1.5097778037470616E7,9612200.100127067,1.017348690359304E8
2026-07-31,dep,d28,125423,6181,2.1577663922989827E7,0.0,1.0009279194434561E8
2026-07-31,,d7,125423,380693,1.3666078495601442E7,8249797.08058725,1.0150867671039923E8
2026-08-01,,d7,125423,359989,1.2977226391900856E7,7678901.299761935,1.0141389400480574E8
2026-08-01,dep,d7,125423,74337,1.4233007653335495E7,8796158.037047496,1.015993860332269E8
2026-08-01,dep,d28,125423,5321,2.530454837831236E7,0.0,1.0009250654538606E8
2026-08-01,,d28,125423,99442,2.369657794187565E7,0.0,1.0002034894165447E8
2026-08-02,,d28,125423,110662,2.6577580874292873E7,0.0,1.00019685116553E8
2026-08-02,dep,d7,125423,97315,1.4050148405548995E7,8099059.754405801,1.0148365061616412E8
2026-08-02,dep,d28,125423,5980,2.796764524214043E7,0.0,1.0009544596120405E8
2026-08-02,,d7,125423,470155,1.2614337213829493E7,7036573.045059623,1.0130725175607204E8
2026-08-03,,d7,125423,243672,1.3546987735956537E7,8443317.24613414,1.015408058055746E8
2026-08-03,dep,d7,125423,50741,1.4741229337931838E7,9786168.975778954,1.0176375213732463E8
2026-08-03,,d28,125423,55634,2.522857728205773E7,0.0,1.000216480086278E8
2026-08-03,dep,d28,125423,3197,2.6069098963090397E7,0.0,1.000963098905223E8
