submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-14,purchase,d7,13327,3072,8443643.47688802,1.7E8,0.0
2026-07-14,,d28,13327,593714,2.7127902857811958E7,6.259074234395691E7,1.2086358078131898E8
2026-07-14,dep,d7,13327,235609,8245051.032681253,0.0,1.00139008E8
2026-07-14,,d7,13327,1527715,7788403.281357441,2399361.137384923,9.872565715216771E7
2026-07-14,dep,d28,13327,12120,2.738641088259077E7,6.165841584158412E7,1.2055280528052786E8
2026-07-15,dep,d7,13327,247410,8402915.83438826,0.0,1.00139008E8
2026-07-15,,d28,13327,542251,2.642371848560535E7,6.077969427442277E7,1.2025989809147425E8
2026-07-15,dep,d28,13327,11056,2.6592507668867555E7,6.076790882778582E7,1.2025596960926186E8
2026-07-15,purchase,d7,13327,3109,8361228.247024774,1.7E8,0.0
2026-07-15,,d7,13327,1407712,7757159.391704397,2335321.429383284,9.876337993353173E7
2026-07-16,dep,d7,13327,266484,7633188.156200736,0.0,1.00139008E8
2026-07-16,,d7,13327,1540881,7008517.28316398,1782655.506817207,9.90889294467151E7
2026-07-16,dep,d28,13327,9706,2.3778995382649872E7,5.569750669688842E7,1.1856583556562956E8
2026-07-16,purchase,d7,13327,2628,7439955.230213082,1.7E8,0.0
2026-07-16,,d28,13327,475614,2.360766952828339E7,5.599982338619145E7,1.1866660779539716E8
2026-07-17,dep,d28,13327,14932,2.5301997134610195E7,5.04989284757567E7,1.168486556099651E8
2026-07-17,purchase,d7,13327,2612,7851095.200995412,1.7E8,0.0
2026-07-17,dep,d7,13327,301900,7446385.139334221,0.0,1.00139008E8
2026-07-17,,d28,13327,596516,2.399346897782458E7,4.9924897236620665E7,1.1664354453800403E8
2026-07-17,,d7,13327,1735743,6838064.478507472,1532772.9969240825,9.923612348587546E7
2026-07-18,dep,d7,13327,309335,7922463.877007118,0.0,1.00139008E8
2026-07-18,,d7,13327,1776527,7241123.647413751,1958439.1343334515,9.898538357564397E7
2026-07-18,purchase,d7,13327,3349,7476277.823828002,1.7E8,0.0
2026-07-18,dep,d28,13327,19183,2.7542811597351797E7,5.4517020278371505E7,1.1819662265297402E8
2026-07-18,,d28,13327,598462,2.6710317790551443E7,5.11962330106173E7,1.1706913971859881E8
2026-07-19,dep,d28,13327,23413,2.8475034696664248E7,5.619954726006914E7,1.1875692342134692E8
2026-07-19,dep,d7,13327,352455,9017833.14760749,0.0,1.00139008E8
2026-07-19,,d7,13327,1988606,8206750.4162287405,1722990.8790378822,9.912407507400058E7
2026-07-19,,d28,13327,692232,2.6080752319384217E7,5.094975383975327E7,1.1698704521147825E8
2026-07-19,purchase,d7,13327,3424,8391264.704439268,1.7E8,0.0
2026-07-20,,d7,13327,1748046,7842824.008786958,723842.5075770319,9.971262640789996E7
2026-07-20,dep,d7,13327,329625,8512082.51777629,0.0,1.00139008E8
2026-07-20,,d28,13327,421336,2.898323509539898E7,6.3106760400250696E7,1.2103877516319498E8
2026-07-20,dep,d28,13327,14917,3.132721403392105E7,6.786552255815503E7,1.2264239555728368E8
2026-07-20,purchase,d7,13327,1243,8331942.065969423,1.7E8,0.0
2026-07-21,dep,d28,13327,15603,2.9635587024931055E7,5.352816766006537E7,1.178784600663974E8
2026-07-21,,d28,13327,383012,2.644575214901358E7,5.1501258446210526E7,1.1717319919041711E8
2026-07-21,dep,d7,13327,326398,7966638.937453654,0.0,1.00139008E8
2026-07-21,,d7,13327,1650147,7251537.97843769,206.0422495692802,1.0013888663019694E8
2026-07-22,,d7,13327,1837930,6639888.431686194,0.0,1.00139008E8
2026-07-22,dep,d7,13327,355296,7292168.710385133,0.0,1.00139008E8
2026-07-22,dep,d28,13327,15851,2.8317441922528543E7,4.704119613904498E7,1.1571739712472409E8
2026-07-22,,d28,13327,440267,2.4742895460425142E7,4.594030440618981E7,1.1531910067154683E8
2026-07-23,dep,d7,13327,367693,7319736.351983856,0.0,1.00139008E8
2026-07-23,,d28,13327,456414,2.340314342339846E7,4.307339389238717E7,1.1436562157521905E8
2026-07-23,dep,d28,13327,18237,2.801792052080931E7,4.3239019575587995E7,1.1445632268816145E8
2026-07-23,,d7,13327,1892325,6760149.835212239,0.0,1.00139008E8
2026-07-24,dep,d28,13327,22585,3.036281555138369E7,5.0960814700022E7,1.1702697556218715E8
2026-07-24,,d7,13327,1935451,6195923.86790418,0.0,1.00139008E8
2026-07-24,,d28,13327,514799,2.335092557209518E7,4.6685696747662686E7,1.1556920773257118E8
2026-07-24,dep,d7,13327,382480,6748693.975708517,0.0,1.00139008E8
2026-07-25,dep,d7,13327,433544,6015417.582554484,0.0,1.00139008E8
2026-07-25,dep,d28,13327,25052,3.289995502103626E7,5.612126776305294E7,1.1874420576975884E8
2026-07-25,,d7,13327,2145221,5451947.544521982,0.0,1.00139008E8
2026-07-25,,d28,13327,536427,2.7324073196796566E7,4.956014518284871E7,1.165273318800733E8
2026-07-26,dep,d28,13327,26117,3.0781559854232877E7,5.392464678178966E7,1.1801369244675891E8
2026-07-26,,d7,13327,2497354,5629169.2258182,0.0,1.00139008E8
2026-07-26,,d28,13327,558801,2.5892705605285253E7,4.700349498300816E7,1.1567557667150915E8
2026-07-26,dep,d7,13327,497112,6153940.3401024565,0.0,1.00139008E8
2026-07-27,dep,d7,13327,401147,5901404.369851959,0.0,1.00139008E8
2026-07-27,,d7,13327,2049960,5405572.325793204,0.0,1.00139008E8
2026-07-27,,d28,13327,378247,2.814426804623435E7,5.18232794972597E7,1.1728109968895437E8
2026-07-27,dep,d28,13327,18009,3.428329192287192E7,6.08529068798935E7,1.2031685862313302E8
2026-07-28,,d7,13327,1574428,6827555.557506598,0.0,1.00139008E8
2026-07-28,,d28,13327,339627,3.3432548333409943E7,5.773790069694101E7,1.1925137526955166E8
2026-07-28,dep,d7,13327,304552,7519914.882630879,0.0,1.00139008E8
2026-07-28,dep,d28,13327,15538,3.8468284237031884E7,6.650469815935137E7,1.221953626402368E8
2026-07-29,dep,d7,13327,277875,7608031.663755281,0.0,1.00139008E8
2026-07-29,,d7,13327,1410821,6939789.85003343,0.0,1.00139008E8
2026-07-29,dep,d28,13327,15169,3.708974173393098E7,6.609532599380306E7,1.2205802160933499E8
2026-07-29,,d28,13327,346083,3.208090729465769E7,5.808158736488077E7,1.1936545009903406E8
2026-07-30,,d7,13327,1286741,6272538.400563115,0.0,1.00139008E8
2026-07-30,dep,d7,13327,253065,6788784.239479964,0.0,1.00139008E8
2026-07-30,dep,d28,13327,13332,3.423731953112803E7,6.347884788478852E7,1.2118695160396045E8
2026-07-30,,d28,13327,325951,2.9096313315909427E7,5.5473828888391174E7,1.1849585692239662E8
2026-07-31,,d28,13327,255684,3.0548666793174434E7,6.281562397334202E7,1.2094343267671032E8
2026-07-31,dep,d7,13327,309726,6553686.478254985,0.0,1.00139008E8
2026-07-31,dep,d28,13327,10675,3.57740252658548E7,6.661826697892271E7,1.222341824569552E8
2026-07-31,,d7,13327,1536194,5987578.455573974,0.0,1.00139008E8
2026-08-01,,d7,13327,1619481,6328978.618651284,0.0,1.00139008E8
2026-08-01,dep,d7,13327,329892,6870110.732794373,0.0,1.00139008E8
2026-08-01,dep,d28,13327,10414,3.240752414490105E7,4.987996927213365E7,1.1666839922258504E8
2026-08-01,,d28,13327,251845,2.781552953667531E7,4.9914630030375764E7,1.166450385850978E8
2026-08-02,,d28,13327,279504,2.9054392364030574E7,5.1081379872917734E7,1.1703395898883744E8
2026-08-02,dep,d7,13327,359279,7545987.671163642,0.0,1.00139008E8
2026-08-02,,d7,13327,1762877,6927642.858687245,0.0,1.00139008E8
2026-08-02,dep,d28,13327,11658,3.3966792477869265E7,5.1672671127123006E7,1.1726486698095724E8
2026-08-03,,d7,13327,1051022,6115037.403984871,0.0,1.00139008E8
2026-08-03,dep,d7,13327,211714,6656626.541645812,0.0,1.00139008E8
2026-08-03,dep,d28,13327,5918,3.1739591323758014E7,4.922271037512674E7,1.1645022691449806E8
2026-08-03,,d28,13327,144261,2.777826712493323E7,5.013829101420341E7,1.1671978137403718E8
