submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-05,,d7,12723,896029,1.2445277235905312E7,5.530572559593498E7,1.0993302145483214E8
2026-07-05,dep,d7,12723,160028,1.3436988013622638E7,5.3657797385457516E7,1.1667815773039746E8
2026-07-05,dep,d28,12723,11803,4.526666810260105E7,1.5150385495213073E8,1.7581596089943254E8
2026-07-05,adrev-depositor,d7,12723,1512,5928047.269179892,0.0,1.001288030476191E8
2026-07-05,purchase,d7,12723,8230,7210901.271567427,1.94E8,0.0
2026-07-05,,d28,12723,437979,4.1991046537569E7,1.5196345030241174E8,1.75989036433911E8
2026-07-06,adrev-depositor,d7,12723,1791,4825439.209938583,0.0,1.0013023753433837E8
2026-07-06,,d28,12723,357117,3.886100466987849E7,1.5807816485913572E8,1.7904513449761257E8
2026-07-06,dep,d28,12723,9118,4.2808155548256174E7,1.5863127878920862E8,1.7937291654485625E8
2026-07-06,dep,d7,12723,118220,1.2765469114278503E7,4.88565386567416E7,1.1483836557036033E8
2026-07-06,,d7,12723,660412,1.1745345502552934E7,5.414243532824968E7,1.0609541890742122E8
2026-07-06,purchase,d7,12723,9106,6320107.8985284595,1.94E8,0.0
2026-07-07,dep,d7,12723,119528,1.2655265204337057E7,5.57818251790376E7,1.1640766087303387E8
2026-07-07,purchase,d7,12723,8753,6804539.150576945,1.94E8,0.0
2026-07-07,,d28,12723,308947,3.941398672184544E7,1.645201280478528E8,1.8226707590839824E8
2026-07-07,dep,d28,12723,8248,4.238692923375356E7,1.6423375363724554E8,1.8217928547817716E8
2026-07-07,adrev-depositor,d7,12723,2023,4767697.321799309,0.0,1.00131380769155E8
2026-07-07,,d7,12723,650658,1.1622708179403007E7,6.071871551567797E7,1.0758233399164535E8
2026-07-08,purchase,d7,12723,9291,6568338.834140562,1.94E8,0.0
2026-07-08,,d28,12723,261161,3.775192506679793E7,1.5612131979889742E8,1.7807001506583253E8
2026-07-08,,d7,12723,639080,1.1107183076941872E7,6.943249045502919E7,1.0908570329588793E8
2026-07-08,adrev-depositor,d7,12723,746,5215637.046916892,0.0,1.001336042037534E8
2026-07-08,dep,d7,12723,121373,1.1803712179207912E7,6.3385349295148015E7,1.185726911199032E8
2026-07-08,dep,d28,12723,7590,4.047942532595514E7,1.5768115942028967E8,1.7892112742872196E8
2026-07-09,,d7,12723,680390,1.0759983278675472E7,6.76443040021166E7,1.0787580197644278E8
2026-07-09,purchase,d7,12723,9676,6171576.736461346,1.94E8,0.0
2026-07-09,,d28,12723,299764,4.00479249823995E7,1.659365367422372E8,1.8297957861891392E8
2026-07-09,adrev-depositor,d7,12723,1,1815065.0,0.0,1.00139008E8
2026-07-09,dep,d7,12723,129518,1.1505268477176923E7,6.015217961982101E7,1.1763559654522158E8
2026-07-09,dep,d28,12723,9028,4.034645432144436E7,1.6685866194062886E8,1.835206069366416E8
2026-07-10,dep,d28,12723,10799,3.759507198120199E7,1.6684878229465675E8,1.8352998264876363E8
2026-07-10,dep,d7,12723,161940,1.2185351286513511E7,6.185828084475731E7,1.1830777578026427E8
2026-07-10,,d28,12723,326435,4.063302203324699E7,1.615341492180682E8,1.8078143254472035E8
2026-07-10,,d7,12723,828100,1.1552409196824044E7,6.801368916797486E7,1.1028639995764749E8
2026-07-10,purchase,d7,12723,8801,6539282.229632985,1.94E8,0.0
2026-07-11,,d7,12723,981723,1.2522691832159368E7,6.81498243394522E7,1.1234256216608556E8
2026-07-11,purchase,d7,12723,8072,7237980.510034677,1.94E8,0.0
2026-07-11,,d28,12723,391557,3.972407384199492E7,1.4993168299889943E8,1.7497075701562738E8
2026-07-11,dep,d28,12723,9540,3.9289518848637216E7,1.5167714884696016E8,1.758856826901465E8
2026-07-11,dep,d7,12723,194925,1.3142885027025774E7,6.374672309862765E7,1.1912281145392352E8
2026-07-12,dep,d28,12723,10506,3.805241349267086E7,1.5459737292975453E8,1.772986996961736E8
