submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-23,,d7,500037988,5635,5.225219528358478E7,0.0,1.00139008E8
2026-07-23,dep,d7,500037988,1540,5.491410428701294E7,0.0,1.00139008E8
2026-07-24,dep,d7,500037988,1618,4.5339660065513074E7,0.0,1.00139008E8
2026-07-24,,d7,500037988,5977,4.322829444403546E7,0.0,1.00139008E8
2026-07-25,dep,d7,500037988,2228,4.849779116517064E7,0.0,1.00139008E8
2026-07-25,,d7,500037988,8520,4.523551573661972E7,0.0,1.00139008E8
2026-07-26,dep,d7,500037988,4461,4.343381525173738E7,0.0,1.00139008E8
2026-07-26,,d7,500037988,16396,4.2931941555562526E7,0.0,1.00139008E8
2026-07-27,,d7,500037988,8783,4.3441936272913635E7,0.0,1.00139008E8
2026-07-27,dep,d7,500037988,2593,4.234511911415349E7,0.0,1.00139008E8
2026-07-28,,d7,500037988,8197,3.589822225765521E7,0.0,1.00139008E8
2026-07-28,dep,d7,500037988,2278,3.606862975417035E7,0.0,1.00139008E8
2026-07-29,dep,d7,500037988,1388,4.120287289193086E7,0.0,1.00139008E8
2026-07-29,,d7,500037988,5102,4.090883608447673E7,0.0,1.00139008E8
2026-07-30,,d7,500037988,4843,3.843799070823879E7,0.0,1.00139008E8
2026-07-30,dep,d7,500037988,1339,3.9792961483196415E7,0.0,1.00139008E8
2026-07-31,,d7,500037988,6787,3.992341790098723E7,0.0,1.00139008E8
2026-07-31,dep,d7,500037988,1902,4.03477832250262E7,0.0,1.00139008E8
2026-08-01,dep,d7,500037988,2461,3.818235207354736E7,0.0,1.00139008E8
2026-08-01,,d7,500037988,8949,3.955525000189971E7,0.0,1.00139008E8
2026-08-02,,d7,500037988,11915,4.1363272938900515E7,0.0,1.00139008E8
2026-08-02,dep,d7,500037988,3129,3.987711643624155E7,0.0,1.00139008E8
2026-08-03,dep,d7,500037988,2161,3.799704665386397E7,0.0,1.00139008E8
2026-08-03,,d7,500037988,7778,3.8845571885189004E7,0.0,1.00139008E8
