submit_date,campaign_id,target_game_id,app_event_model_version,sdk_event_name,start_count,avg_pred,avg_target_cpe,avg_cost
2026-05-21,675994e1157e13b7c0baa082,500181013,unified-user-value-tf2-levcom-bhv1p-1b-model,completed_100_levels,5,0.14729248800000003,30826000.0,4524557.4
2026-05-21,675994e1157e13b7c0baa082,500181013,unified-user-value-tf2-levcom-ctx1r-1a-model,completed_100_levels,1,0.053572588,36800000.0,1971471.0
2026-05-21,675fe08483020d7c80e8ea9b,500090588,unified-user-value-tf2-levcom-bhv1p-1b-model,log_city_upgrade_6,1494,0.10330480178112454,30000000.0,3099144.1787148616
2026-05-21,675fe08483020d7c80e8ea9b,500090588,unified-user-value-tf2-levcom-ctx1r-1a-model,log_city_upgrade_6,1441,0.12064438186398334,30000000.0,3619331.6120749442
2026-05-21,675fe08483020d7c80e8ea9b,500090588,unified-user-value-v11-cpe-lc-4-model,log_city_upgrade_6,19,0.40241257421052629,30000000.0,12072377.368421052
2026-05-21,676585f252da8283904db6d6,500220063,unified-user-value-v11-cpe-lc-4-model,af_lvl_100,653,0.35542754181623293,2000000.0,710855.12557427329
2026-05-21,677d099300d36339293d12e9,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA,3677,0.21258705408213208,2560000.0,544222.87734566245
2026-05-21,677d099300d36339293d12e9,500201983,unified-user-value-tf2-levcom-ctx1r-1a-model,eventA,310,0.13885967178709679,2560000.0,355480.76774193562
2026-05-21,6788b4bc06a330f586afc32c,500199981,unified-user-value-tf2-levcom-bhv1p-1b-model,grt_7d_level40_notir,24904,0.23934763275891402,4000000.0,957390.57123353821
2026-05-21,6788b4bc06a330f586afc32c,500199981,unified-user-value-tf2-levcom-ctx1r-1a-model,grt_7d_level40_notir,22146,0.24629994879689346,4000000.0,985199.83243023593
2026-05-21,6788b4bc06a330f586afc32c,500199981,unified-user-value-v11-cpe-lc-4-model,grt_7d_level40_notir,36,0.3187713616666667,4000000.0,1275085.527777778
2026-05-21,678dc8699c7191965edab552,500035177,unified-user-value-tf2-levcom-bhv1p-1b-model,40levelsplayed,2894,0.33045572803593654,2498756.0469937804,825375.60020732472
2026-05-21,678dc8699c7191965edab552,500035177,unified-user-value-tf2-levcom-ctx1r-1a-model,40levelsplayed,760,0.32769851943421097,2327894.7368421028,762799.45394736843
2026-05-21,678dc8699c7191965edab552,500035177,unified-user-value-v11-cpe-lc-4-model,40levelsplayed,49,0.764874858367347,2371428.5714285718,1821218.0612244897
2026-05-21,67930a6ff40ed9d2bb8782f0,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA,14542,0.20124274822720442,3870000.0,778809.46822995343
2026-05-21,67930a6ff40ed9d2bb8782f0,500201983,unified-user-value-tf2-levcom-ctx1r-1a-model,eventA,3167,0.12391229969687415,3870000.0,479540.6274076415
2026-05-21,67930a6ff40ed9d2bb8782f0,500201983,unified-user-value-v11-cpe-lc-4-model,eventA,21,0.71071284761904774,3870000.0,2750458.8571428568
2026-05-21,67949bfe3918c956c12b0b80,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA2,25342,0.24985465789503608,3124000.0,780545.98382132326
2026-05-21,67949bfe3918c956c12b0b80,500201983,unified-user-value-tf2-levcom-ctx1r-1a-model,eventA2,5137,0.18248818371033665,3124000.0,570093.11212770152
2026-05-21,67949bfe3918c956c12b0b80,500201983,unified-user-value-v11-cpe-lc-4-model,eventA2,10,0.608869733,3124000.0,1902109.2000000002
2026-05-21,679e18b1f37ec3d15f7186f0,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA,210,0.16853228035714285,3190000.0,537618.00476190471
2026-05-21,679e18b1f37ec3d15f7186f0,500201983,unified-user-value-tf2-levcom-ctx1r-1a-model,eventA,10,0.1091536962,3190000.0,348200.4
2026-05-21,679e18b1f37ec3d15f7186f0,500201983,unified-user-value-v11-cpe-lc-4-model,eventA,19,0.58419628315789462,3190000.0,1863586.2631578948
2026-05-21,67a720c1287fb269bb01ef03,500142495,unified-user-value-tf2-levcom-bhv1p-1b-model,WINCOUNT10,830,0.32583857330120486,757662.65060240973,241995.631325301
2026-05-21,67a720c1287fb269bb01ef03,500142495,unified-user-value-tf2-levcom-ctx1r-1a-model,WINCOUNT10,145,0.27132394979310342,755931.03448275907,206217.5586206897
2026-05-21,67a720c1287fb269bb01ef03,500142495,unified-user-value-v11-cpe-lc-4-model,WINCOUNT10,6,0.662053925,870000.0,633619.5
2026-05-21,67ac83719caaabef13328f93,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA2,8,0.34351989375,2400000.0,824447.75
2026-05-21,67ac83719caaabef13328f93,500201983,unified-user-value-tf2-levcom-ctx1r-1a-model,eventA2,2,0.13727234,2400000.0,329454.0
2026-05-21,67ac83719caaabef13328f93,500201983,unified-user-value-v11-cpe-lc-4-model,eventA2,3,0.70638771666666667,2400000.0,1695330.6666666667
2026-05-21,67b304217795ec80eff0c6d9,500208356,unified-user-value-tf2-levcom-bhv1p-1b-model,af_registration,3254,0.62535541295021591,900000.0,562819.8958205292
2026-05-21,67b304217795ec80eff0c6d9,500208356,unified-user-value-tf2-levcom-ctx1r-1a-model,af_registration,623,0.69267184475120369,900000.0,623404.6886035318
2026-05-21,67b6f506fccce3417e81337a,500199981,unified-user-value-tf2-levcom-bhv1p-1b-model,grt_7d_level40_notir,15440,0.32895379948251308,7000000.0,2302676.6963082929
2026-05-21,67b6f506fccce3417e81337a,500199981,unified-user-value-tf2-levcom-ctx1r-1a-model,grt_7d_level40_notir,12797,0.34139436372516974,7000000.0,2389760.653825114
2026-05-21,67b6f506fccce3417e81337a,500199981,unified-user-value-v11-cpe-lc-4-model,grt_7d_level40_notir,9,0.40180669111111106,7000000.0,2812646.777777778
2026-05-21,67b6f728c71dafd0740a98bc,500199981,unified-user-value-tf2-levcom-bhv1p-1b-model,grt_7d_ltv_20_15,2169,0.31954500087367438,7500000.0,2396587.6030428763
2026-05-21,67b6f728c71dafd0740a98bc,500199981,unified-user-value-tf2-levcom-ctx1r-1a-model,grt_7d_ltv_20_15,317,0.33107019278233424,7500000.0,2483026.5457413248
2026-05-21,67b6f728c71dafd0740a98bc,500199981,unified-user-value-v11-cpe-lc-4-model,grt_7d_ltv_20_15,36,0.49989013166666668,7500000.0,3749176.2222222225
2026-05-21,67b727ad4e45f3c466161bf4,500196051,unified-user-value-tf2-levcom-bhv1p-1b-model,grt_7d_level30_notir,8915,0.34319828491250609,12000000.0,4118379.5984296119
2026-05-21,67b727ad4e45f3c466161bf4,500196051,unified-user-value-tf2-levcom-ctx1r-1a-model,grt_7d_level30_notir,45228,0.40916884880016824,12000000.0,4910026.407734151
2026-05-21,67b727ad4e45f3c466161bf4,500196051,unified-user-value-v11-cpe-lc-4-model,grt_7d_level30_notir,13,0.612419843076923,12000000.0,7349038.307692308
